D_CRIA,D_RECRIA,D_ENGORDA,D_CRIA_RECRIA,D_CRIA_ENGORDA,D_RECRIA_ENGORDA,D_CRIA_RECRIA_ENGORDA,PVACAS2ANOS,TX_LOT_UA,RACAO,ADUBPASTAGEM,RECEBEORIENT,PCONFINADOS,PVACASINSEM,P_LAV,P_PAST,P_SILV,PVTP_BOV,UA_BOV
0.213115,0.032787,0.180328,0.147541,0.032787,0.180328,0.213115,0.269201,0.903841,0.459016,0.131148,0.688525,0.035223,0.007978,0.017199,0.980681,0,0.930699,16.572
0,0.230769,0.076923,0.230769,0,0.230769,0.230769,0.387145,1.440931,0.076923,0.076923,0.384615,0.038864,0.007722,0.024304,0.971979,0,0.883764,5.471
0.238095,0.095238,0.380952,0.142857,0,0,0.142857,0.274941,1.032066,0.190476,0.214286,0.595238,0.040739,0.032211,0.357278,0.639952,0,0.408833,16.04
0.195652,0.163043,0.072464,0.217391,0.01087,0.15942,0.181159,0.237024,0.859023,0.253623,0.144928,0.525362,0.010718,0.100875,0.00674,0.971225,0.002302,0.847289,217.44
0.102041,0.061224,0.061224,0.040816,0.020408,0.265306,0.44898,0.210818,0.836942,0.510204,0.204082,0.367347,0.042489,0.012871,0.058509,0.938098,0,0.775925,31.725
0.233333,0.1,0.116667,0.183333,0.016667,0.083333,0.266667,0.380406,1.108293,0.433333,0.233333,0.566667,0.008594,0.066149,0.284452,0.692673,0.001043,0.141565,10.685
0.233696,0.054348,0.054348,0.358696,0.005435,0.086957,0.206522,0.32667,0.803437,0.516304,0.168478,0.402174,0.14658,0.209118,0.279453,0.680704,0.012049,0.541506,46.98
0.565217,0.195652,0.130435,0.021739,0.043478,0.043478,0,0.368763,0.891208,0.369565,0.086957,0.108696,0.021638,0,0.040427,0.957695,0,0.744189,10.999
0.1875,0.3125,0.125,0.1875,0.0625,0.0625,0.0625,0.351807,0.244035,0.125,0.125,0.4375,0.005164,0,0.00586,0.970512,0,0.933317,2.01
0.091463,0.054878,0.146341,0.22561,0.012195,0.079268,0.390244,0.291399,0.911556,0.304878,0.097561,0.20122,0.133872,0.066044,0.0211,0.961931,0.000549,0.702903,55.838
0.166667,0.25,0.083333,0.222222,0.027778,0.055556,0.194444,0.282862,0.918058,0.361111,0.25,0.75,0.020976,0.05493,0.008984,0.946999,0,0.931051,9.923
0.063063,0.324324,0.036036,0.252252,0.009009,0.081081,0.234234,0.317582,0.961361,0.279279,0.054054,0.414414,0.064817,0.033391,0.009917,0.977921,0,0.91827,70.875
0,0.217391,0.043478,0.217391,0.086957,0.043478,0.391304,0.116341,1.284263,0.695652,0.217391,0.434783,0.593019,0,0.751498,0.210939,0.025153,0.407734,15.847
0.26087,0.293478,0.076087,0.184783,0.01087,0.119565,0.054348,0.301336,0.684004,0.315217,0.152174,0.402174,0.023064,0.031177,0.035971,0.871249,0,0.701794,30.443
0.262136,0.080906,0.074434,0.485437,0.012945,0.012945,0.071197,0.33777,0.709147,0.132686,0.058252,0.10356,0.006839,0.001753,0.01392,0.968454,0,0.83966,46.745
0.163551,0.13785,0.205607,0.205607,0.016355,0.114486,0.156542,0.295251,0.598607,0.390187,0.156542,0.558411,0.021297,0.006585,0.150039,0.818916,0.002349,0.41591,147.514
0.267857,0.410714,0.142857,0.089286,0,0.035714,0.053571,0.239291,1.148556,0.25,0.053571,0.25,0.182842,0.002547,0.009303,0.981809,0,0.987649,26.129
0.440816,0.057143,0.061224,0.236735,0.044898,0.040816,0.118367,0.374312,0.788956,0.35102,0.069388,0.334694,0.017386,0.031621,0.02863,0.898198,0.00516,0.911627,74.734
0.11165,0.067961,0.07767,0.169903,0.004854,0.11165,0.456311,0.238737,1.210052,0.538835,0.150485,0.315534,0.055678,0.058289,0.025159,0.848219,0.001354,0.912123,139.455
0.28,0,0.14,0.3,0.02,0.1,0.16,0.378977,0.884224,0.5,0.14,0.84,0.035963,0.054198,0.612595,0.383476,0,0.023724,20.984
0.252427,0.281553,0.097087,0.145631,0.009709,0.097087,0.116505,0.346721,0.6915,0.038835,0.184466,0.330097,0.001293,0.023822,0.005383,0.989482,0.00398,0.978705,49.929
0.194444,0.25463,0.071759,0.337963,0.00463,0.053241,0.083333,0.26663,1.091545,0.456019,0.118056,0.62037,0.055951,0.026199,0.075245,0.918024,0,0.743249,104.1
0.270833,0.270833,0.104167,0.270833,0,0.020833,0.0625,0.289957,0.841016,0.5,0.166667,0.166667,0.014523,0,0.010068,0.988972,0,0.873662,9.437
0.247863,0.495726,0.136752,0.034188,0.008547,0.051282,0.025641,0.346139,1.230766,0.273504,0.153846,0.247863,0.035959,0.012592,0.051776,0.882078,0.003722,0.917515,23.295
0.08377,0.172775,0.141361,0.089005,0,0.277487,0.235602,0.181984,0.96879,0.371728,0.120419,0.539267,0.046571,0.110164,0.010825,0.936221,0.000795,0.956007,102.635
0.060345,0.224138,0.241379,0.103448,0.008621,0.112069,0.25,0.118855,0.90275,0.318966,0.172414,0.474138,0.051521,0.023619,0.004971,0.941576,0.001059,0.984219,100.324
0.203125,0.078125,0.078125,0.476563,0.015625,0.0625,0.085938,0.346878,0.942286,0.164063,0.070313,0.164063,0.002068,0.022284,0.024725,0.956776,0.009135,0.970281,34.392
0.285714,0.142857,0.357143,0.071429,0,0,0.142857,0.067951,2.019143,0.571429,0.035714,0.071429,1.686542,0,0.012174,0.97155,0.014599,0.860281,19.511
0.103448,0.241379,0.068966,0.37931,0,0.034483,0.172414,0.064307,10.939783,0.551724,0.206897,0.689655,1.343615,0.073922,0.144236,0.847029,0,0.929855,35.942
0.28023,0.149712,0.078695,0.326296,0.021113,0.03071,0.113244,0.352993,0.651171,0.262956,0.107486,0.228407,0.010237,0.00841,0.035124,0.89275,0.022379,0.680004,104.422
0.754098,0.081967,0.147541,0,0,0.016393,0,0.449861,1.123298,0.295082,0.114754,0.229508,0,0,0.009372,0.990628,0,0.906142,9.367
0.4,0.08,0.24,0,0,0.12,0.16,0.227546,1.128047,0.32,0.04,0.4,0.013479,0.025848,0.005466,0.845531,0,0.994843,6.261
0.082927,0.07561,0.097561,0.095122,0.007317,0.309756,0.331707,0.19534,1.030224,0.217073,0.112195,0.646341,0.061627,0.138909,0.001447,0.963606,0.000667,0.97676,433.257
0.222222,0.185185,0.388889,0.111111,0,0.037037,0.055556,0.324318,0.858185,0.648148,0.111111,0.185185,0.017393,0.006415,0.018255,0.979495,0,0.951036,9.041
0.138889,0.152778,0.013889,0.611111,0,0.013889,0.069444,0.382158,0.760506,0.486111,0.138889,0.305556,0.016109,0.011549,0.018366,0.971327,0,0.789268,13.623
0.492063,0.18254,0.063492,0.111111,0.007937,0.071429,0.071429,0.231331,0.769021,0.230159,0.02381,0.444444,0.003893,0.035717,0.007597,0.90688,0.008137,0.969775,41.483
0.055556,0,0.055556,0.166667,0,0.055556,0.666667,0.437361,1.688784,0.5,0.222222,0.277778,0.022292,0,0.089631,0.879398,0,0.909495,3.114
0.165468,0.208633,0.05036,0.194245,0.007194,0.158273,0.215827,0.22838,1.118492,0.417266,0.043165,0.388489,0.028787,0.021155,0.054308,0.945314,0,0.982338,33.81
0.25,0.25,0.375,0,0,0,0.125,0.278539,0.772003,0.5,0,0.625,0.073059,0,0.076466,0.903268,0.003989,0.793735,874
0.213483,0.067416,0.089888,0.235955,0.033708,0.168539,0.191011,0.339781,0.849123,0.235955,0.089888,0.348315,0.009406,0.099106,0.005633,0.994135,0,0.942819,52.887
0.232653,0.122449,0.065306,0.285714,0.020408,0.077551,0.195918,0.335945,1.030434,0.412245,0.195918,0.440816,0.028031,0.053299,0.122206,0.813435,0.000082,0.490518,38.286
0.277778,0.185185,0.111111,0.296296,0,0.055556,0.074074,0.403545,1.441674,0.351852,0.074074,0.185185,0.010768,0.012315,0.055788,0.935249,0,0.806139,8.818
0.166667,0.197917,0.364583,0.21875,0,0.010417,0.041667,0.324471,0.808015,0.1875,0.0625,0.260417,0.015027,0.008382,0.020108,0.978058,0,0.763695,11.017
0.264516,0.103226,0.116129,0.23871,0.019355,0.064516,0.193548,0.333501,0.725327,0.522581,0.270968,0.470968,0.040918,0.148401,0.083655,0.84065,0.000419,0.604124,68.428
0.18239,0.081761,0.08805,0.345912,0,0.113208,0.188679,0.314759,0.88427,0.327044,0.050314,0.245283,0.015112,0.063787,0.013547,0.977707,0,0.951242,53.876
0.252964,0.094862,0.094862,0.245059,0,0.110672,0.201581,0.291655,1.038721,0.545455,0.150198,0.675889,0.488948,0.070303,0.088544,0.906092,0,0.805614,61.613
0.222222,0.555556,0,0,0,0.111111,0.111111,0.364458,0.961333,0.222222,0.222222,0.333333,0,0,0.037106,0.926106,0,0.149788,1.347
0.1,0.133333,0.166667,0.183333,0,0.116667,0.3,0.245729,1.15159,0.3,0.116667,0.516667,0.0024,0.005859,0.016785,0.969148,0.008887,0.512858,16.216
0.102941,0.058824,0.147059,0.147059,0,0.132353,0.411765,0.325619,1.006255,0.411765,0.014706,0.411765,0.045371,0,0.237788,0.753018,0,0.131378,19.899
0.087805,0.131707,0.112195,0.229268,0,0.156098,0.282927,0.28628,0.633415,0.292683,0.068293,0.8,0.035974,0.025446,0.238773,0.735915,0.007869,0.261762,78.267
0.121212,0.090909,0.181818,0.181818,0,0.30303,0.121212,0.160543,0.77172,0.212121,0.151515,0.818182,0.015883,0,0.414314,0.582504,0,0.177623,8.718
0.123967,0.173554,0.165289,0.272727,0.008264,0.033058,0.22314,0.345519,1.440673,0.206612,0.041322,0.404959,0.014638,0.015886,0.076055,0.811018,0,0.640522,19.377
0.238095,0.104762,0.07619,0.361905,0.019048,0.066667,0.133333,0.324148,0.780507,0.495238,0.066667,0.114286,0.043156,0.030653,0.025839,0.945924,0.004779,0.917115,22.431
0.223938,0.250965,0.088803,0.250965,0.003861,0.07722,0.104247,0.303501,1.096975,0.339768,0.069498,0.617761,0.037083,0.0121,0.23493,0.753629,0,0.516159,61.021
0.30038,0.212928,0.102662,0.193916,0.007605,0.064639,0.117871,0.360814,0.869312,0.357414,0.091255,0.543726,0.009429,0.015155,0.005937,0.992173,0.000503,0.935138,91.744
0.192,0.052,0.196,0.112,0.024,0.044,0.38,0.297786,0.83732,0.5,0.132,0.344,0.008991,0.00193,0.032132,0.941709,0.004412,0.673634,41.517
0.225806,0.251613,0.070968,0.174194,0.006452,0.096774,0.174194,0.27641,1.037696,0.251613,0.03871,0.154839,0.110527,0.012925,0.022726,0.964082,0.00071,0.845845,34.103
0.169697,0.066667,0.145455,0.054545,0.036364,0.042424,0.484848,0.272118,0.5641,0.387879,0.145455,0.284848,0.00205,0.054412,0.075025,0.896297,0.009242,0.280685,31.949
0.06383,0.177305,0.06383,0.382979,0.021277,0.113475,0.177305,0.283751,1.005249,0.546099,0.106383,0.574468,0.146456,0.054799,0.158547,0.822322,0,0.549044,32.79
0.238779,0.105925,0.098743,0.245961,0.012567,0.070018,0.228007,0.341415,0.766856,0.197487,0.145422,0.409336,0.012633,0.040962,0.010006,0.964778,0,0.926327,186.197
0.214286,0.142857,0.071429,0.071429,0,0.214286,0.285714,0.251563,1.083226,0.571429,0.428571,1,0.021319,0.138418,0.325117,0.621967,0.003354,0.326633,9.721
0,0.043478,0.304348,0.173913,0,0.26087,0.217391,0.201938,0.957857,0.782609,0.391304,0.695652,0.096918,0,0.475087,0.516392,0,0.216488,4.328
0.211382,0.03252,0.065041,0.170732,0.02439,0.056911,0.439024,0.287657,0.896172,0.373984,0.089431,0.479675,0,0.186456,0.024804,0.81234,0,0.945496,37.798
0.266667,0.1,0.216667,0.116667,0,0.116667,0.183333,0.282673,0.94915,0.35,0.1,0.35,0.019615,0.057539,0.015138,0.977798,0.000776,0.962328,17.359
0.051282,0.051282,0.153846,0.538462,0,0.025641,0.179487,0.349856,1.411401,0.769231,0.333333,0.487179,0.077071,0.152346,0.24918,0.723272,0,0.459628,7.802
0.041667,0.125,0.166667,0.041667,0,0.041667,0.583333,0.141224,0.612937,0.5,0.125,0.125,0.045264,0,0,1,0,0.987155,5.404
0.325,0.475,0.05,0.125,0,0,0.025,0.283458,0.806475,0.15,0.05,0.375,0,0,0.001656,0.985187,0,0.971434,4.645
0.184783,0.097826,0.160326,0.154891,0.021739,0.190217,0.190217,0.25466,1.022318,0.519022,0.285326,0.725543,0.200977,0.080802,0.561951,0.408483,0.00028,0.162877,101.441
0.179487,0.111111,0.153846,0.136752,0.017094,0.153846,0.247863,0.29171,0.707266,0.641026,0.08547,0.17094,0.044603,0.093327,0.008521,0.985178,0,0.831852,14.719
0.422535,0.119718,0.056338,0.21831,0.014085,0.049296,0.119718,0.305666,1.187376,0.352113,0.098592,0.330986,0.164404,0.032233,0.042358,0.938229,0.008125,0.849797,32.981
0.227273,0.318182,0.318182,0,0,0.136364,0,0.362063,1.345336,0.863636,0.590909,0.863636,0.136132,0.04816,0.054618,0.858583,0,0.400679,7.042
0.086207,0.25,0.112069,0.086207,0.008621,0.103448,0.353448,0.312537,0.868557,0.301724,0.094828,0.336207,0.074705,0.066924,0.071148,0.844542,0.003404,0.553412,22.948
0.101852,0.12963,0.037037,0.361111,0.009259,0.111111,0.25,0.313058,0.938323,0.268519,0.194444,0.333333,0.06472,0.083995,0.005247,0.980629,0.000072,0.992329,63.958
0.098592,0.084507,0.28169,0.295775,0,0.028169,0.211268,0.249511,1.201402,0.225352,0.169014,0.676056,0.460497,0.104,0.461444,0.530333,0.000177,0.238189,17.437
0.444444,0.185185,0.111111,0.148148,0.018519,0.055556,0.037037,0.208025,1.24865,0.25,0.046296,0.138889,0.064943,0,0.019637,0.980264,0,0.959393,29.995
0.101449,0.028986,0.144928,0.188406,0.028986,0.144928,0.362319,0.32298,0.689638,0.072464,0.072464,0.376812,0.055768,0.23828,0.056607,0.930356,0,0.780329,21.438
0.2,0.266667,0.166667,0.233333,0.033333,0.033333,0.066667,0.320956,0.657732,0.233333,0.183333,0.283333,0.03202,0.026116,0.030475,0.969308,0,0.947588,17.143
0.044444,0.066667,0.155556,0.333333,0.066667,0.066667,0.266667,0.163012,1.575405,0.333333,0.044444,0.466667,0.012965,0,0.156544,0.739061,0,0.492061,8.259
0.132353,0.338235,0.073529,0.161765,0,0.132353,0.161765,0.207389,0.765796,0.161765,0.161765,0.25,0.043947,0.011869,0.013357,0.96768,0,0.94008,34.422
0.313333,0.093333,0.06,0.22,0,0.073333,0.24,0.32459,0.882268,0.326667,0.206667,0.286667,0.039452,0.036155,0.054626,0.826971,0.000194,0.901226,36.339
0,0.1875,0.125,0.0625,0,0.1875,0.4375,0.414413,1.075097,0.5,0.25,0.8125,0,0.143421,0.25984,0.738058,0.000485,0.170302,4.907
0.2,0.16,0.12,0.12,0,0.32,0.08,0.081703,1.242197,0.52,0.24,0.76,0.027831,0.157319,0.044256,0.94365,0,0.865889,6.68
0.101449,0.101449,0.449275,0.043478,0.072464,0.072464,0.15942,0.181609,0.68531,0.391304,0.463768,0.057971,0,0.032609,0.049696,0.789846,0.006061,0.922764,8.931
0.544872,0.070513,0.185897,0.096154,0.019231,0.00641,0.076923,0.29985,0.872076,0.141026,0.032051,0.192308,0.053724,0.040232,0.00309,0.755396,0,0.987358,55.411
0.217391,0.217391,0.246377,0.057971,0,0.115942,0.144928,0.311029,1.183332,0.347826,0.057971,0.376812,0.039437,0.007044,0.036008,0.903661,0,0.880765,15.57
0.238462,0.038462,0.215385,0.284615,0.007692,0.030769,0.184615,0.352234,0.531689,0.153846,0.1,0.392308,0.003661,0.025599,0.200198,0.741517,0.000053,0.193013,37.457
0.384615,0,0.307692,0,0,0,0.307692,0.325,1.167424,0.538462,0.076923,0.615385,0.075431,0,0.112798,0.864814,0,0.500233,7.594
0.233503,0.147208,0.035533,0.406091,0,0.060914,0.116751,0.249809,1.779064,0.309645,0.106599,0.299492,0.110309,0.022252,0.042142,0.731216,0,0.814416,42.376
0.148936,0.106383,0.148936,0.297872,0.021277,0.042553,0.234043,0.279192,0.736195,0.276596,0.212766,0.382979,0.137339,0,0.049966,0.948233,0,0.942232,10.505
0.164021,0.079365,0.097884,0.240741,0.042328,0.187831,0.187831,0.275356,0.862432,0.267196,0.084656,0.280423,0.003564,0.087172,0.001397,0.997377,0.0001,0.976726,333.961
0.166667,0.190476,0.071429,0.47619,0,0.071429,0.02381,0.3727,0.919996,0.571429,0.214286,0.738095,0.009842,0.066015,0.404026,0.588604,0.002263,0.060542,6.95
0.307692,0.076923,0.076923,0.230769,0,0.153846,0.153846,0.244803,1.129054,0.230769,0,0.076923,0.014045,0,0.002249,0.997751,0,0.995658,6.061
0,0.1875,0.4375,0.0625,0.0625,0.125,0.125,0.241163,0.935593,0.4375,0.125,0.6875,0.160205,0.059102,0.008299,0.973939,0,0.954847,2.657
0.19697,0.060606,0.146465,0.242424,0,0.151515,0.20202,0.307718,0.55067,0.313131,0.116162,0.621212,0.101511,0.057138,0.028256,0.955498,0.011297,0.734369,99.73
0.276243,0.077348,0.154696,0.314917,0.005525,0.060773,0.110497,0.310995,1.012194,0.243094,0.259669,0.546961,0.022318,0.025049,0.26336,0.680396,0.001062,0.254611,36.123
0.131148,0.147541,0.04918,0.42623,0.016393,0.04918,0.180328,0.338682,0.69304,0.196721,0,0.245902,0,0,0.031416,0.965063,0,0.825169,7.723
0.117647,0.117647,0.188235,0.176471,0.035294,0.082353,0.282353,0.306999,0.426003,0.247059,0.070588,0.388235,0,0.03413,0.03462,0.953466,0,0.594413,27.888
0.130435,0.217391,0.043478,0.195652,0,0.065217,0.347826,0.36099,1.373547,0.413043,0.021739,0.434783,0.008931,0.014597,0.025352,0.972229,0,0.919377,8.018
0.065217,0.065217,0.152174,0.173913,0,0.043478,0.5,0.22557,0.375459,0.586957,0.021739,0.891304,0,0,0.002475,0.990595,0,0.961373,16.364
0,0.090909,0.363636,0.090909,0,0.272727,0.181818,0.389797,1.957192,0.636364,0.181818,0.363636,0.40986,0.377206,0.112224,0.453503,0,0.997825,2.938
0.083333,0.166667,0.333333,0.416667,0,0,0,0.248411,0.758953,0.666667,0.083333,0.166667,0,0.073126,0.021885,0.978115,0,0.426969,1.674
0.121429,0.121429,0.107143,0.185714,0.092857,0.164286,0.207143,0.214614,1.504569,0.628571,0.171429,0.678571,0.128769,0.053373,0.188276,0.784628,0.009496,0.868954,34.437
0.242718,0.116505,0.067961,0.15534,0,0.019417,0.398058,0.367666,0.777354,0.194175,0.184466,0.553398,0.04538,0.028532,0.010288,0.97276,0,0.870481,18.557
0.218391,0.091954,0.137931,0.45977,0.011494,0.057471,0.022989,0.272042,1.114157,0.172414,0.091954,0.701149,0.141304,0,0.027273,0.960591,0,0.819437,27.66
0.219512,0.02439,0.219512,0.292683,0,0.02439,0.219512,0.230102,0.92549,0.170732,0.146341,0.731707,0.019711,0.011992,0.256552,0.730213,0,0.043741,17.408
0.176471,0.073529,0.036765,0.272059,0.007353,0.095588,0.338235,0.361577,0.895568,0.235294,0.132353,0.257353,0.015942,0.341219,0.00797,0.936335,0.000195,0.775471,52.038
0.462428,0.16185,0.109827,0.144509,0.00578,0.052023,0.063584,0.341075,0.815037,0.589595,0.109827,0.485549,0.021554,0.040845,0.054681,0.899833,0.009136,0.779445,36.883
0.213115,0.262295,0.131148,0.213115,0.016393,0.065574,0.098361,0.297682,1.206377,0.442623,0.163934,0.491803,0.040639,0.003564,0.06672,0.92607,0.000085,0.68833,13.137
0.16129,0.27957,0.139785,0.247312,0,0.139785,0.032258,0.299939,0.852432,0.204301,0.086022,0.27957,0.037712,0.11471,0.034614,0.958803,0.00375,0.540126,21.314
0.297297,0.216216,0.216216,0.081081,0,0.081081,0.108108,0.242971,0.980084,0.432432,0.054054,0.108108,0.042173,0.021071,0.014285,0.964706,0,0.935854,8.321
0.383562,0.09589,0.082192,0.315068,0.013699,0.068493,0.041096,0.374833,0.962667,0.39726,0.342466,0.630137,0.066906,0.117093,0.260898,0.732623,0.000682,0.298286,13.444
0.157895,0.105263,0.184211,0.052632,0.026316,0.105263,0.368421,0.257267,0.979327,0.289474,0.052632,0.684211,0.030598,0.095147,0.402491,0.5855,0,0.164979,11.669
0.134615,0.134615,0.173077,0.134615,0.019231,0.115385,0.288462,0.291471,0.803184,0.403846,0.096154,0.538462,0.035751,0.019229,0.056751,0.920626,0.000019,0.867296,38.294
0.25641,0.108974,0.096154,0.410256,0.00641,0.032051,0.089744,0.32561,0.716288,0.333333,0.160256,0.224359,0.052741,0.067396,0.074534,0.833002,0,0.551783,44.985
0.156098,0.04878,0.17561,0.141463,0.082927,0.073171,0.321951,0.3241,0.822977,0.580488,0.385366,0.82439,0.132037,0.15232,0.356516,0.614334,0.005135,0.176679,29.045
